Category:,Congress,Bill Type,Bill Number,Vote Position
passage,104,hres,156,Yea
passage,104,hr,117,Yea
passage-suspension,104,s,1322,Yea
passage,104,hr,889,Nay
passage,104,sconres,31,Yea
passage,104,hr,1833,Yea
passage-suspension,104,hconres,53,Yea
passage,104,hres,38,Yea
passage-suspension,104,hjres,111,Yea
passage,104,hr,2058,Yea
passage,104,hr,9,Yea
passage,104,hr,925,Yea
passage,104,hr,2002,Yea
passage,104,hr,1976,Yea
passage-suspension,104,hjres,110,Yea
passage,104,hres,135,Yea
passage-suspension,104,hjres,112,Yea
passage,104,hres,252,Yea
passage-suspension,104,s,2,Yea
passage-suspension,104,hconres,117,Yea
passage,104,hr,1854,Yea
veto-override,104,hr,1058,Yea
passage-suspension,104,hr,1240,Yea
passage-suspension,104,hr,2677,Yea
passage,104,hres,125,Yea
passage,104,hr,2076,Yea
passage,104,hres,170,Not Voting
passage,104,hr,2491,Yea
passage,104,hres,5,Yea
passage,104,hjres,102,Nay
passage,104,hr,2525,Yea
passage-suspension,104,hr,2418,Yea
passage,104,hres,296,Yea
passage,104,hr,2519,Yea
passage,104,hr,2274,Yea
passage,104,hres,273,Yea
passage,104,hr,2126,Yea
passage-suspension,104,hr,1804,Yea
passage,104,hres,222,Yea
passage,104,hr,1905,Yea
passage,104,hres,107,Yea
passage,104,hres,290,Yea
passage,104,hr,483,Yea
passage-suspension,104,hr,694,Nay
passage,104,hres,270,Yea
passage,104,hconres,67,Yea
passage,104,hr,1977,Yea
passage,104,hres,205,Yea
passage,104,hr,889,Nay
passage,104,hr,1530,Yea
passage,104,s,21,Yea
passage,104,hres,130,Yea
passage-suspension,104,hr,531,Yea
passage,104,hr,1058,Yea
passage-suspension,104,hr,2150,Yea
passage,104,hres,105,Yea
passage,104,hr,2126,Yea
passage-suspension,104,hr,402,Yea
passage,104,hres,179,Yea
passage-suspension,104,hr,2684,Yea
passage,104,s,244,Yea
passage,104,s,1,Yea
passage,104,hres,307,Not Voting
passage,104,hres,119,Yea
passage,104,hr,1854,Yea
passage,104,hres,301,Yea
passage,104,hr,2099,Yea
passage,104,hr,660,Yea
passage,104,hres,304,Yea
passage,104,s,395,Yea
passage,104,hres,140,Not Voting
passage,104,hr,2076,Nay
passage,104,hr,2491,Yea
passage,104,hres,192,Yea
passage,104,hconres,67,Yea
passage-suspension,104,hres,247,Yea
passage,104,hr,2002,Nay
passage-suspension,104,hr,657,Yea
passage,104,hres,257,Yea
passage,104,hr,39,Yea
passage-suspension,104,hr,2353,Yea
passage,104,hr,1977,Yea
passage,104,hres,88,Yea
passage,104,hr,1361,Yea
passage,104,hr,1868,Yea
passage,104,hr,2546,Yea
passage,104,hr,2020,Yea
passage,104,hr,1976,Yea
passage,104,hres,93,Yea
passage,104,hconres,17,Yea
passage,104,hr,2020,Nay
passage,104,hres,267,Yea
passage,104,hres,83,Yea
passage-suspension,104,hjres,69,Yea
passage,104,hres,253,Yea
passage,104,hr,961,Yea
passage,104,hr,1,Yea
passage-suspension,104,hr,1590,Yea
passage,104,hres,251,Yea
passage,104,hr,2126,Nay
passage,104,hres,92,Yea
passage,104,hr,2425,Yea
passage,104,hr,400,Yea
passage,104,hres,183,Yea
passage,104,hr,1868,Yea
passage,104,hr,2491,Yea
passage,104,hres,225,Yea
passage,104,hres,224,Yea
passage-suspension,104,hjres,123,Yea
passage,104,hres,226,Yea
passage,104,hr,2127,Yea
passage,104,hjres,134,Yea
passage,104,hres,291,Yea
passage,104,hres,208,Yea
passage-suspension,104,hr,716,Yea
passage-suspension,104,hr,2243,Yea
passage,104,hr,1817,Yea
passage,104,hr,2564,Yea
passage,104,hres,272,Yea
passage-suspension,104,hres,120,Yea
passage,104,hr,2099,Yea
passage,104,hres,207,Yea
passage,104,hres,322,Yea
passage,104,hres,302,Yea
passage-suspension,104,hjres,132,Yea
passage,104,hr,1817,Yea
passage-suspension,104,hr,260,Yea
passage,104,hr,1788,Yea
passage,104,hres,232,Nay
passage-suspension,104,hr,965,Yea
passage,104,hr,1944,Yea
passage-suspension,104,hr,562,Nay
passage-suspension,104,hr,558,Yea
passage,104,hres,271,Yea
passage,104,hres,306,Nay
passage,104,hr,1158,Yea
passage,104,hr,2770,Yea
passage,104,hconres,122,Nay
passage,104,hres,297,Yea
passage-suspension,104,hr,517,Yea
passage-suspension,104,hr,536,Yea
passage-suspension,104,hr,1296,Yea
passage,104,hres,175,Yea
passage-suspension,104,hr,869,Yea
passage-suspension,104,hr,1091,Yea
passage,104,hres,219,Yea
passage,104,hres,101,Yea
passage,104,hr,2405,Yea
passage,104,hr,665,Yea
passage,104,hr,926,Yea
passage,104,hr,1158,Yea
passage,104,hr,2586,Yea
passage,104,hr,668,Yea
passage,104,hr,2492,Yea
passage,104,hres,258,Yea
passage,104,hres,201,Yea
passage,104,hconres,109,Yea
passage,104,hres,96,Yea
passage,104,hres,155,Yea
passage,104,hres,261,Yea
passage,104,hres,256,Yea
passage,104,hres,262,Yea
passage,104,hr,1905,Yea
passage,104,hconres,203,Yea
veto-override,104,hr,956,Yea
passage-suspension,104,hr,2778,Yea
passage,104,hr,3845,Yea
passage-suspension,104,hr,1823,Yea
passage,104,hres,342,Yea
passage-suspension,104,hr,3267,Yea
passage,104,hr,1675,Yea
passage,104,hres,417,Yea
passage,104,hr,3816,Yea
passage,104,hr,2854,Yea
passage,104,hr,3517,Yea
passage,104,hr,3103,Not Voting
passage,104,hres,488,Yea
passage,104,hr,3448,Yea
passage,104,hr,2715,Yea
passage-suspension,104,hres,349,Nay
passage-suspension,104,hr,3008,Yea
passage,104,hr,3845,Yea
passage,104,hr,3103,Yea
passage,104,s,1124,Yea
passage-suspension,104,hr,3863,Yea
passage-suspension,104,hr,3803,Nay
passage-suspension,104,hr,3525,Yea
passage,104,hr,3666,Yea
passage,104,hr,3675,Yea
passage-suspension,104,hr,3060,Yea
passage-suspension,104,hr,3400,Yea
veto-override,104,hr,1977,Yea
passage-suspension,104,hr,4011,Yea
passage-suspension,104,hr,3841,Yea
passage-suspension,104,hr,3452,Yea
passage,104,hres,461,Not Voting
passage-suspension,104,hr,3923,Yea
passage,104,hr,3666,Yea
passage-suspension,104,hr,3005,Yea
passage-suspension,104,hr,3723,Yea
passage,104,hr,3610,Yea
passage,104,hres,540,Yea
passage-suspension,104,hr,3752,Yea
passage-suspension,104,hr,3364,Yea
veto-override,104,hr,1530,Yea
passage-suspension,104,hr,1332,Yea
passage,104,hconres,178,Yea
passage,104,hr,4134,Yea
passage-suspension,104,hr,3852,Yea
passage-suspension,104,hr,447,Yea
passage,104,hr,3754,Yea
passage,104,hr,3308,Yea
passage,104,hr,3517,Yea
passage-suspension,104,s,1505,Yea
passage-suspension,104,hr,4137,Yea
passage,104,hr,3396,Yea
passage,104,hres,406,Yea
passage,104,hres,482,Yea
passage,104,hconres,178,Yea
passage-suspension,104,hr,2937,Yea
passage,104,hres,375,Yea
passage,104,hr,3603,Yea
passage,104,hr,2641,Yea
passage-suspension,104,hconres,149,Yea
passage-suspension,104,hconres,167,Yea
passage,104,hres,389,Yea
passage,104,hr,1833,Yea
passage,104,hres,380,Yea
passage,104,hres,499,Yea
passage-suspension,104,hres,379,Yea
passage-suspension,104,hr,2137,Yea
passage,104,hr,1561,Yea
passage,104,hr,3415,Yea
passage,104,hr,3754,Yea
passage-suspension,104,hr,2657,Yea
passage-suspension,104,hr,3536,Yea
passage,104,hres,474,Yea
passage-suspension,104,hr,3564,Yea
passage,104,hr,3019,Nay
passage,104,hr,3448,Yea
passage,104,hres,430,Yea
passage,104,hres,481,Nay
passage,104,hr,3820,Nay
passage,104,hr,927,Yea
passage-suspension,104,hr,1627,Yea
passage,104,hres,353,Yea
passage,104,hr,2546,Yea
passage-suspension,104,hr,3159,Yea
passage,104,hres,370,Yea
passage,104,hr,3230,Yea
passage,104,hr,3021,Yea
passage,104,hr,3814,Nay
passage,104,s,1316,Yea
passage-suspension,104,hr,4000,Yea
passage,104,hres,330,Yea
passage-suspension,104,hr,4073,Yea
passage-suspension,104,hconres,145,Yea
passage-suspension,104,hr,3802,Yea
passage,104,hr,3816,Yea
passage,104,hres,525,Yea
veto-override,104,hr,1833,Yea
passage,104,hr,3540,Yea
passage-suspension,104,hconres,189,Yea
passage,104,hr,3539,Yea
passage,104,hres,446,Yea
passage-suspension,104,s,39,Yea
passage,104,hr,3562,Yea
passage,104,hr,1643,Nay
passage,104,hres,465,Yea
passage-suspension,104,hr,3759,Nay
passage-suspension,104,hjres,191,Yea
passage-suspension,104,hr,2092,Yea
passage,104,hres,528,Yea
passage,104,hr,3675,Yea
passage-suspension,104,hr,3497,Yea
passage-suspension,104,hr,3107,Yea
passage,104,hr,3719,Yea
passage,104,hr,3662,Yea
passage,104,hr,3610,Yea
passage-suspension,104,hr,3163,Yea
passage,104,hres,450,Yea
passage,104,hres,456,Yea
passage,104,hres,508,Yea
passage-suspension,104,hres,535,Yea
passage-suspension,104,hconres,193,Yea
passage-suspension,104,hres,470,Yea
passage-suspension,104,hr,3456,Yea
passage,104,hr,3603,Yea
passage-suspension,104,hr,4236,Yea
passage,104,hres,440,Yea
passage,104,hr,2391,Yea
passage,104,hres,419,Yea
passage,104,s,641,Yea
passage,104,hr,3019,Yea
passage,104,hr,3734,Yea
passage,104,hr,2924,Yea
passage-suspension,104,hres,316,Yea
passage-suspension,104,hr,1965,Yea
passage,104,hr,3756,Yea
passage,104,hjres,175,Yea
passage,104,hres,388,Yea
passage,104,hjres,163,Yea
passage-suspension,104,hconres,102,Yea
passage,104,hres,495,Yea
passage,104,hr,2149,Not Voting
passage-suspension,104,hr,3118,Yea
passage-suspension,104,hr,3161,Nay
passage,104,hjres,159,Yea
passage,104,hr,956,Yea
passage,104,s,735,Nay
passage-suspension,104,hr,2337,Yea
passage,104,hr,3755,Yea
passage-suspension,105,hr,1003,Yea
passage-suspension,105,hconres,61,Yea
passage,105,hres,160,Yea
passage,105,hr,2014,Yea
passage-suspension,105,hr,28,Yea
passage-suspension,105,hr,1484,Yea
passage,105,hres,89,Yea
passage-suspension,105,s,910,Yea
passage-suspension,105,hr,956,Yea
passage,105,hres,264,Yea
passage,105,hr,1385,Yea
passage,105,hres,142,Yea
passage,105,hr,2209,Yea
passage,105,hres,143,Yea
passage,105,hr,1469,Nay
passage-suspension,105,hr,497,Yea
passage,105,hjres,2,Yea
passage,105,hres,283,Yea
passage,105,hres,90,Yea
passage,105,hr,2016,Yea
passage,105,hres,95,Yea
passage,105,hr,2107,Nay
passage-suspension,105,hr,1000,Yea
passage,105,hres,263,Yea
passage,105,hconres,136,Yea
passage-suspension,105,hres,139,Yea
passage-suspension,105,hr,607,Yea
passage,105,hr,1122,Yea
passage,105,hr,2169,Not Voting
passage,105,hr,2570,Yea
passage-suspension,105,hr,668,Nay
passage-suspension,105,hconres,17,Yea
passage,105,hr,849,Yea
passage-suspension,105,hconres,22,Nay
passage-suspension,105,hr,1658,Yea
passage,105,hr,2647,Yea
passage-suspension,105,hr,2027,Yea
passage,105,hr,2267,Yea
passage-suspension,105,hr,1476,Not Voting
passage,105,hr,2264,Yea
passage-suspension,105,hr,748,Yea
passage,105,hr,2343,Yea
passage-suspension,105,hr,1129,Yea
passage-suspension,105,sjres,29,Yea
passage,105,hr,2232,Yea
passage-suspension,105,hr,1262,Not Voting
passage,105,hr,2266,Yea
passage,105,hr,2378,Nay
passage-suspension,105,hr,2007,Not Voting
passage,105,hres,254,Yea
passage,105,hr,2386,Yea
passage,105,hres,314,Yea
passage,105,hr,2264,Nay
passage-suspension,105,hres,191,Yea
passage-suspension,105,hconres,137,Yea
passage,105,hr,1370,Yea
passage-suspension,105,hconres,102,Yea
passage,105,hjres,94,Nay
passage,105,hr,1127,Yea
passage,105,hr,437,Yea
passage,105,hr,2203,Yea
passage-suspension,105,hr,985,Yea
passage,105,hres,174,Yea
passage,105,hres,179,Yea
passage,105,hres,330,Yea
passage,105,hr,2378,Nay
passage,105,hr,2159,Nay
passage,105,sconres,68,Yea
passage,105,s,858,Yea
passage,105,hr,2209,Not Voting
passage-suspension,105,hr,5,Yea
passage-suspension,105,hr,1479,Yea
passage-suspension,105,hr,513,Yea
passage,105,hr,2203,Yea
passage,105,hres,302,Yea
passage-suspension,105,hr,1493,Yea
passage,105,hr,2493,Yea
passage,105,hres,105,Yea
passage,105,hres,274,Yea
passage,105,hres,152,Yea
passage,105,hres,276,Nay
passage,105,hconres,84,Yea
passage,105,hres,101,Nay
passage,105,hr,2607,Yea
passage-suspension,105,hr,680,Yea
passage,105,hres,201,Not Voting
passage-suspension,105,hr,363,Yea
passage,105,hr,2676,Yea
passage,105,hr,2160,Yea
passage-suspension,105,hr,2644,Nay
passage,105,hres,146,Nay
passage,105,hr,1271,Yea
passage-suspension,105,hconres,60,Yea
passage-suspension,105,hr,1342,Yea
passage,105,hr,2646,Yea
passage,105,hr,852,Yea
passage,105,hr,2746,Yea
passage,105,hjres,36,Nay
passage,105,hr,2266,Yea
passage-suspension,105,hr,624,Yea
passage,105,hr,2158,Yea
passage-suspension,105,hr,1226,Yea
passage,105,hconres,84,Yea
passage,105,hr,1119,Yea
passage-suspension,105,hr,911,Yea
passage,105,hres,278,Yea
passage,105,hjres,62,Yea
passage-suspension,105,hconres,75,Yea
passage,105,hr,581,Yea
passage-suspension,105,hres,93,Yea
passage,105,hr,967,Yea
passage,105,hres,188,Yea
passage-suspension,105,hr,1420,Yea
passage,105,hr,2159,Yea
passage,105,hr,1469,Yea
passage,105,hr,408,Yea
passage-suspension,105,hres,109,Yea
passage,105,hres,159,Yea
passage,105,hres,5,Yea
passage,105,hr,2267,Nay
passage-suspension,105,s,1161,Yea
passage,105,hres,244,Yea
passage-suspension,105,hconres,139,Yea
passage,105,hres,176,Yea
passage-suspension,105,hr,2813,Yea
passage,105,hr,1853,Yea
passage-suspension,105,hr,2631,Yea
passage,105,hres,311,Yea
passage,105,hr,2158,Yea
passage,105,hres,242,Yea
passage-suspension,105,hr,499,Yea
passage-suspension,105,hconres,131,Yea
passage,105,hres,253,Yea
passage,105,sconres,3,Yea
passage,105,hr,2107,Yea
passage,105,hres,319,Yea
passage-suspension,105,hr,2920,Yea
passage-suspension,105,hr,2534,Yea
passage,105,hres,181,Yea
passage,105,hr,2016,Yea
passage-suspension,105,hr,2035,Yea
passage,105,hr,1871,Nay
passage-suspension,105,hr,1057,Not Voting
passage,105,hres,232,Nay
passage,105,hr,629,Yea
passage,105,hr,858,Yea
passage-suspension,105,hres,327,Yea
passage-suspension,105,hr,1818,Yea
passage,105,hr,2160,Yea
passage-suspension,105,hr,1058,Yea
passage,105,hjres,54,Yea
passage-suspension,105,hr,924,Yea
passage-suspension,105,sconres,26,Yea
passage,105,hconres,133,Yea
passage,105,hr,2169,Yea
passage-suspension,105,hconres,18,Yea
passage-suspension,105,hres,68,Yea
passage-suspension,105,s,587,Yea
passage-suspension,105,hr,1348,Yea
passage,105,hr,867,Yea
passage,105,hres,99,Yea
passage,105,hres,270,Yea
passage,105,hres,129,Yea
passage,105,hres,277,Nay
passage-suspension,105,hr,1839,Yea
passage-suspension,105,hr,750,Yea
passage-suspension,105,hr,948,Nay
passage-suspension,105,hconres,16,Yea
passage,105,hres,284,Yea
passage-suspension,105,hconres,31,Yea
passage,105,hres,385,Yea
passage-suspension,105,hr,3581,Nay
passage-suspension,105,hr,3039,Yea
passage,105,hres,453,Yea
passage,105,hres,612,Yea
passage-suspension,105,hr,3963,Not Voting
passage,105,hres,383,Nay
passage,105,hres,604,Yea
passage,105,hr,3579,Yea
passage-suspension,105,hres,423,Yea
passage-suspension,105,hr,1428,Yea
passage,105,hres,509,Yea
passage-suspension,105,hr,3565,Yea
veto-override,105,hr,2631,Yea
passage-suspension,105,hr,217,Yea
passage,105,hr,2181,Yea
passage,105,hres,605,Yea
passage-suspension,105,s,419,Yea
passage-suspension,105,hres,557,Yea
passage,105,hr,2431,Yea
passage-suspension,105,hr,559,Not Voting
passage,105,hr,3433,Yea
passage-suspension,105,hres,565,Yea
passage,105,hr,4328,Nay
passage-suspension,105,hr,3809,Yea
passage,105,hjres,120,Yea
passage,105,hres,449,Not Voting
passage-suspension,105,hr,424,Yea
passage,105,hres,376,Nay
passage-suspension,105,hr,3528,Yea
passage-suspension,105,hr,3811,Yea
passage,105,hres,355,Yea
passage-suspension,105,hr,678,Yea
passage-suspension,105,hconres,254,Not Voting
passage,105,hr,2538,Yea
passage,105,hres,477,Yea
passage-suspension,105,s,2206,Yea
passage-suspension,105,hres,459,Not Voting
passage,105,hr,4060,Yea
passage,105,hres,563,Nay
passage-suspension,105,hr,1154,Nay
passage,105,hres,573,Yea
passage-suspension,105,hres,417,Yea
passage-suspension,105,hconres,304,Yea
passage,105,hres,501,Yea
passage-suspension,105,hr,1560,Yea
passage,105,hr,3267,Yea
passage,105,hr,2863,Yea
passage,105,hr,4380,Yea
passage-suspension,105,hconres,185,Yea
passage-suspension,105,hres,447,Yea
passage,105,hjres,128,Yea
passage,105,hr,4570,Nay
passage-suspension,105,hr,1635,Yea
passage-suspension,105,hr,4614,Yea
passage-suspension,105,hconres,315,Yea
passage,105,hr,4104,Yea
passage,105,hres,466,Yea
passage,105,hr,3616,Yea
passage,105,hres,484,Yea
passage,105,hr,4276,Yea
passage,105,hr,4059,Yea
passage-suspension,105,hconres,208,Yea
passage,105,hr,4060,Yea
passage-suspension,105,hr,2348,Yea
passage,105,hr,3494,Yea
passage,105,hr,4112,Yea
passage-suspension,105,hres,392,Yea
passage-suspension,105,hconres,288,Yea
passage-suspension,105,hjres,117,Yea
passage-suspension,105,hr,3874,Yea
passage,105,hr,4101,Yea
passage,105,hres,614,Yea
passage,105,hres,504,Not Voting
passage-suspension,105,hr,1689,Yea
passage-suspension,105,hjres,102,Yea
passage-suspension,105,hconres,350,Not Voting
passage-suspension,105,hconres,213,Yea
passage-suspension,105,hconres,152,Yea
passage-suspension,105,hres,422,Yea
passage-suspension,105,s,1364,Not Voting
passage,105,hconres,227,Yea
passage,105,hr,3096,Yea
passage,105,hres,433,Yea
passage,105,hres,588,Yea
passage-suspension,105,hconres,220,Yea
passage,105,hres,511,Yea
passage-suspension,105,hres,592,Yea
passage,105,hres,388,Yea
passage,105,hr,629,Yea
passage,105,hres,432,Yea
passage-suspension,105,hr,1151,Yea
passage-suspension,105,hr,3412,Yea
passage-suspension,105,hr,2829,Yea
passage-suspension,105,hres,494,Not Voting
passage,105,hr,2883,Yea
passage-suspension,105,hconres,235,Not Voting
passage-suspension,105,s,2095,Not Voting
passage,105,hr,4193,Yea
passage-suspension,105,hconres,202,Yea
passage-suspension,105,hconres,301,Yea
passage,105,hr,6,Yea
passage,105,hr,2460,Yea
passage,105,hr,4059,Yea
passage,105,hres,402,Yea
passage-suspension,105,hres,440,Yea
passage-suspension,105,hr,3630,Yea
passage,105,hres,393,Yea
passage,105,hr,2400,Not Voting
passage-suspension,105,hr,34,Yea
passage-suspension,105,s,2133,Not Voting
passage-suspension,105,s,1733,Not Voting
passage,105,hr,4250,Yea
passage,105,hres,352,Yea
passage-suspension,105,hres,598,Not Voting
passage-suspension,105,s,1132,Not Voting
passage-suspension,105,hconres,206,Yea
passage,105,hr,4328,Nay
passage-suspension,105,hr,2608,Yea
passage,105,hres,384,Yea
passage-suspension,105,hr,3808,Yea
passage-suspension,105,hr,3582,Yea
passage,105,hr,4194,Yea
passage,105,hr,4569,Yea
passage,105,hr,2625,Yea
passage,105,hres,564,Yea
passage-suspension,105,hr,4655,Yea
passage,105,hres,462,Yea
passage,105,hr,4103,Yea
passage,105,hr,2709,Yea
passage,105,hres,463,Yea
passage,105,hres,525,Yea
passage,105,hr,4101,Yea
passage,105,hr,2846,Yea
passage,105,hconres,284,Yea
passage,105,hres,542,Yea
passage-suspension,105,hr,3891,Yea
passage,105,hjres,119,Nay
passage,105,hres,575,Yea
passage,105,hr,4194,Yea
passage,105,hjres,107,Yea
passage,105,hr,4112,Yea
passage,105,hr,2646,Yea
passage-suspension,105,hr,4382,Yea
passage,105,hr,4103,Yea
passage,105,hres,517,Yea
passage,105,hres,485,Not Voting
passage-suspension,105,hr,3853,Yea
passage,105,s,1150,Yea
passage-suspension,105,hr,1847,Yea
passage,105,hres,579,Yea
passage-suspension,105,hres,452,Yea
passage,105,hr,4104,Yea
passage,105,hres,491,Yea
passage-suspension,105,s,2073,Yea
passage,105,hr,3731,Yea
passage,105,hres,552,Yea
passage-suspension,105,hr,4616,Yea
passage-suspension,105,hres,401,Yea
passage,105,hres,455,Yea
passage,105,hconres,285,Yea
passage-suspension,105,hr,2616,Yea
passage,105,hres,428,Yea
passage-suspension,105,hr,4756,Not Voting
passage-suspension,105,hr,3494,Not Voting
passage-suspension,105,hr,3743,Yea
passage-suspension,105,hres,361,Yea
passage-suspension,105,s,1260,Not Voting
passage-suspension,105,hr,3874,Yea
passage,105,hres,405,Nay
passage,105,hres,414,Yea
passage,105,hr,3546,Yea
passage-suspension,105,sjres,54,Yea
passage,105,hjres,133,Yea
passage,105,hconres,257,Yea
passage-suspension,105,hr,3211,Yea
passage-suspension,105,s,1722,Not Voting
passage,105,hconres,311,Yea
passage-suspension,105,hr,4567,Yea
passage-suspension,105,hres,364,Yea
passage-suspension,105,s,852,Yea
passage-suspension,105,hconres,320,Yea
passage,105,hres,446,Yea
passage-suspension,105,s,1754,Not Voting
veto-override,105,hr,1122,Yea
passage,105,hres,413,Yea
passage,105,hr,2369,Yea
passage-suspension,105,hconres,218,Yea
passage-suspension,105,hres,267,Yea
passage,105,hr,3579,Yea
passage,106,hconres,290,Yea
passage,106,hr,4680,Yea
passage,106,hres,450,Yea
passage,106,hr,4733,Yea
passage,106,hres,603,Yea
passage,106,hjres,114,Yea
passage-suspension,106,hr,3313,Yea
passage-suspension,106,hres,278,Yea
passage,106,hr,1883,Yea
passage,106,hr,2957,Yea
passage-suspension,106,hconres,76,Not Voting
passage-suspension,106,hr,4986,Yea
passage,106,hjres,117,Yea
passage-suspension,106,s,2943,Not Voting
passage,106,hres,418,Yea
passage-suspension,106,s,1761,Yea
passage-suspension,106,hr,3642,Not Voting
passage,106,hjres,115,Yea
passage-suspension,106,hr,1509,Yea
passage-suspension,106,s,613,Yea
passage-suspension,106,hconres,300,Yea
passage,106,hr,4635,Yea
passage-suspension,106,hr,4365,Yea
passage,106,hres,546,Yea
passage,106,hjres,110,Yea
passage,106,hres,631,Not Voting
passage,106,hres,538,Yea
passage,106,hr,4578,Nay
passage,106,hres,598,Yea
passage,106,hres,503,Yea
passage-suspension,106,hr,3201,Not Voting
passage-suspension,106,s,3137,Not Voting
passage-suspension,106,hr,3557,Not Voting
passage,106,hr,5,Yea
passage-suspension,106,hconres,310,Yea
passage,106,hr,2418,Yea
passage-suspension,106,hr,4608,Yea
passage-suspension,106,hr,2498,Not Voting
passage-suspension,106,s,2323,Yea
passage,106,hr,1827,Yea
passage,106,hr,4942,Yea
passage-suspension,106,hconres,247,Not Voting
passage-suspension,106,s,1972,Yea
passage,106,hres,559,Yea
passage,106,hr,4576,Yea
passage,106,hr,4871,Yea
passage,106,hr,5109,Not Voting
passage-suspension,106,hconres,244,Not Voting
passage-suspension,106,hr,3639,Yea
passage,106,hr,1654,Yea
passage,106,hr,1838,Not Voting
passage-suspension,106,s,1236,Yea
passage,106,s,761,Yea
passage,106,hr,4810,Yea
passage-suspension,106,hr,2634,Yea
passage-suspension,106,hr,4700,Yea
passage,106,hres,518,Yea
passage,106,hres,525,Yea
passage-suspension,106,hconres,302,Yea
passage,106,hres,563,Yea
passage-suspension,106,hr,3986,Yea
passage-suspension,106,hr,2498,Yea
passage-suspension,106,hr,764,Not Voting
passage,106,hr,4942,Yea
passage-suspension,106,hr,2130,Not Voting
passage,106,hres,510,Yea
passage-suspension,106,hconres,399,Not Voting
passage-suspension,106,hr,4884,Yea
passage-suspension,106,hconres,327,Yea
passage-suspension,106,hr,3030,Yea
passage-suspension,106,hr,2090,Yea
passage,106,hconres,331,Yea
passage,106,hjres,109,Yea
veto-override,106,hr,8,Yea
passage-suspension,106,hr,1651,Yea
passage,106,hjres,127,Not Voting
passage,106,hr,4578,Yea
passage-suspension,106,hr,4601,Yea
passage-suspension,106,hr,2919,Yea
passage-suspension,106,hconres,319,Yea
passage,106,hres,528,Yea
passage,106,hjres,103,Yea
passage-suspension,106,hjres,100,Yea
veto-override,106,hr,4810,Yea
passage-suspension,106,hr,4844,Yea
passage-suspension,106,hr,3535,Yea
passage-suspension,106,hr,4957,Yea
passage-suspension,106,hr,4292,Yea
passage,106,hr,4678,Nay
passage-suspension,106,hr,4892,Nay
passage-suspension,106,hres,531,Yea
passage-suspension,106,hr,3859,Yea
passage,106,hjres,126,Yea
passage,106,hres,474,Yea
passage-suspension,106,hr,4541,Yea
passage,106,hres,433,Yea
passage-suspension,106,hjres,86,Yea
passage-suspension,106,hr,782,Yea
passage,106,hres,530,Yea
passage,106,hjres,120,Yea
passage,106,hjres,121,Yea
passage-suspension,106,hr,4051,Yea
passage,106,hjres,118,Yea
